ip_id,prob1
6364,0.047176953
6367,0.048658095
6368,0.047176953
6369,0.048658095
6370,0.048658095
6371,0.15590389
6376,0.048658095
6378,0.049029507
6379,0.047176953
6381,0.049029507
6382,0.048658095
6383,0.049029507
6384,0.049029507
6385,0.048658095
6386,0.049029507
6387,0.048658095
6394,0.049029507
6398,0.049029507
6400,0.049029507
6401,0.047176953
6402,0.047176953
6405,0.9888666
6407,0.048658095
6408,0.049029507
6409,0.048658095
6410,0.049029507
6411,0.047176953
6412,0.048658095
6413,0.048658095
6414,0.048658095
6416,0.049029507
6417,0.048658095
6419,0.048658095
6420,0.048658095
6423,0.048658095
6425,0.049029507
6429,0.049029507
6431,0.048658095
6432,0.09297425
6433,0.048658095
6435,0.9238896
6436,0.047176953
6437,0.049029507
6438,0.047176953
6440,0.047176953
6441,0.048658095
6442,0.048658095
6446,0.6998401
6447,0.047176953
6449,0.048658095
6450,0.048658095
6451,0.049029507
6452,0.049029507
6455,0.049029507
6456,0.047176953
6459,0.048658095
6460,0.049029507
6461,0.049029507
6462,0.15590389
6463,0.049029507
6464,0.049029507
6465,0.047176953
6466,0.049029507
6467,0.049029507
6468,0.049029507
6470,0.047176953
6471,0.048658095
6472,0.049029507
6473,0.049029507
6474,0.049029507
6475,0.048658095
6476,0.048658095
6478,0.048658095
6479,0.15590389
6480,0.049029507
6481,0.048658095
6482,0.049029507
6483,0.049029507
6484,0.049029507
6487,0.049029507
6488,0.049029507
6489,0.048658095
6490,0.047176953
6491,0.048658095
6492,0.048658095
6494,0.15590389
6495,0.049029507
6496,0.049029507
6497,0.048658095
6500,0.048658095
6501,0.047176953
6502,0.047176953
6506,0.048658095
6507,0.049029507
6508,0.049029507
6509,0.15590389
6512,0.049029507
6513,0.049029507
6514,0.049029507
6515,0.049029507
6516,0.048658095
6517,0.049029507
6518,0.048658095
6519,0.048658095
6520,0.049029507
6521,0.09297425
6522,0.048658095
6523,0.048658095
6524,0.048658095
6525,0.049029507
6526,0.048658095
6530,0.047176953
6531,0.048658095
6533,0.048658095
6535,0.048658095
6536,0.049029507
6538,0.047176953
6539,0.047176953
6540,0.047176953
6542,0.048658095
6543,0.048658095
6544,0.049029507
6545,0.6998401
6547,0.047176953
6549,0.049029507
6550,0.047176953
6551,0.048658095
6552,0.048658095
6553,0.048658095
6555,0.049029507
6556,0.049029507
6558,0.049029507
6559,0.6998401
6560,0.047176953
6561,0.047176953
6562,0.049029507
6563,0.048658095
6566,0.047176953
6569,0.049029507
6570,0.049029507
6571,0.049029507
6572,0.049029507
6573,0.047176953
6575,0.048658095
6576,0.048658095
6577,0.048658095
6579,0.048658095
6580,0.15590389
6584,0.047176953
6586,0.049029507
6588,0.048658095
6590,0.048658095
6591,0.049029507
6593,0.049029507
6594,0.047176953
6595,0.047176953
6597,0.049029507
6598,0.047176953
6600,0.049029507
6607,0.049029507
6610,0.047176953
6613,0.048658095
6614,0.048658095
6615,0.049029507
6616,0.049029507
6617,0.049029507
6618,0.048658095
6620,0.049029507
6621,0.048658095
6623,0.048658095
6624,0.049029507
6625,0.048658095
6626,0.048658095
6627,0.15590389
6628,0.048658095
6630,0.047176953
6632,0.048658095
6633,0.048658095
6634,0.047176953
6635,0.047176953
6636,0.047176953
6638,0.048658095
6640,0.047176953
6642,0.049029507
6643,0.049029507
6644,0.049029507
6647,0.047176953
6648,0.049029507
6649,0.048658095
6652,0.048658095
6654,0.049029507
6655,0.047176953
6656,0.048658095
6657,0.048658095
6660,0.09297425
6661,0.049029507
6662,0.048658095
6665,0.049029507
6667,0.048658095
6670,0.047176953
6671,0.049029507
6673,0.049029507
6674,0.048658095
6675,0.047176953
6676,0.049029507
6677,0.049029507
6679,0.047176953
6680,0.048658095
6682,0.15590389
6684,0.048658095
6685,0.049029507
6688,0.048658095
6689,0.62391704
6691,0.047176953
6692,0.048658095
6693,0.048658095
6694,0.048658095
6695,0.15590389
6697,0.047176953
6698,0.048658095
6699,0.048658095
6700,0.048658095
6701,0.049029507
6702,0.049029507
6703,0.09297425
6704,0.048658095
6705,0.048658095
6707,0.048658095
6708,0.048658095
6709,0.049029507
6714,0.049029507
6715,0.62391704
6716,0.047176953
6717,0.047176953
6718,0.048658095
6721,0.048658095
6723,0.048658095
6725,0.09297425
6726,0.048658095
6731,0.048658095
6732,0.049029507
6738,0.048658095
6739,0.048658095
6742,0.049029507
6743,0.6998401
6746,0.048658095
6747,0.049029507
6748,0.048658095
6749,0.048658095
6751,0.048658095
6753,0.049029507
6754,0.047176953
6757,0.048658095
6758,0.049029507
6759,0.049029507
6760,0.049029507
6761,0.048658095
6762,0.049029507
6764,0.048658095
6765,0.047176953
6767,0.049029507
6768,0.048658095
6770,0.049029507
6771,0.049029507
6774,0.049029507
6775,0.049029507
6777,0.048658095
6778,0.047176953
6779,0.049029507
6780,0.048658095
6781,0.049029507
6782,0.049029507
6784,0.048658095
6785,0.049029507
6786,0.049029507
6787,0.048658095
6788,0.049029507
6791,0.049029507
6792,0.048658095
6793,0.048658095
6794,0.048658095
6795,0.15590389
6796,0.048658095
6797,0.047176953
6800,0.048658095
6801,0.94462913
6802,0.048658095
6803,0.049029507
6804,0.049029507
6805,0.048658095
6806,0.047176953
6807,0.09297425
6808,0.047176953
6809,0.048658095
6814,0.048658095
6815,0.049029507
6816,0.049029507
6817,0.048658095
6818,0.049029507
6819,0.049029507
6820,0.049029507
6821,0.048658095
6822,0.047176953
6826,0.048658095
6829,0.048658095
6830,0.049029507
6831,0.048658095
6834,0.048658095
6835,0.049029507
6836,0.049029507
6838,0.049029507
6840,0.049029507
6841,0.048658095
6842,0.047176953
6846,0.048658095
6848,0.048658095
6849,0.049029507
6850,0.048658095
6851,0.048658095
6853,0.049029507
6854,0.048658095
6855,0.048658095
6856,0.049029507
6857,0.048658095
6858,0.049029507
6859,0.048658095
6861,0.048658095
6862,0.048658095
6864,0.047176953
6866,0.047176953
6868,0.047176953
6869,0.047176953
6870,0.048658095
6871,0.048658095
6872,0.15590389
6876,0.048658095
6877,0.048658095
6878,0.048658095
6879,0.049029507
6880,0.047176953
6883,0.049029507
6884,0.047176953
6885,0.048658095
6886,0.049029507
6887,0.048658095
6888,0.047176953
6890,0.048658095
6891,0.09297425
6893,0.09297425
6897,0.047176953
6899,0.048658095
6900,0.047176953
6905,0.048658095
6906,0.049029507
6907,0.049029507
6908,0.049029507
6909,0.047176953
6910,0.049029507
6912,0.049029507
6913,0.048658095
6915,0.049029507
6916,0.049029507
6917,0.049029507
6918,0.048658095
6919,0.048658095
6922,0.047176953
6923,0.047176953
6924,0.048658095
6925,0.15590389
6926,0.048658095
6927,0.049029507
6929,0.15590389
6930,0.048658095
6931,0.047176953
6932,0.047176953
6933,0.047176953
6934,0.049029507
6935,0.049029507
6936,0.048658095
6938,0.09297425
6939,0.049029507
6940,0.047176953
6942,0.049029507
6944,0.049029507
6946,0.048658095
6948,0.047176953
6949,0.047176953
6950,0.09297425
6951,0.048658095
6954,0.048658095
6955,0.048658095
6957,0.048658095
6958,0.047176953
6959,0.048658095
6960,0.047176953
6962,0.09297425
6963,0.049029507
6964,0.048658095
6967,0.049029507
6970,0.048658095
6971,0.048658095
6973,0.049029507
6976,0.049029507
6977,0.048658095
6978,0.048658095
6979,0.049029507
6980,0.049029507
6981,0.048658095
6985,0.048658095
6986,0.048658095
6987,0.048658095
6988,0.049029507
6991,0.048658095
6993,0.049029507
6995,0.049029507
6997,0.049029507
6998,0.048658095
6999,0.048658095
7000,0.049029507
7003,0.048658095
7006,0.62391704
7007,0.047176953
7008,0.049029507
7009,0.049029507
7010,0.048658095
7012,0.049029507
7013,0.15590389
7014,0.049029507
7015,0.048658095
7016,0.049029507
7017,0.15590389
7018,0.047176953
7019,0.048658095
7021,0.049029507
7022,0.048658095
7024,0.048658095
7025,0.047176953
7026,0.048658095
7027,0.049029507
7028,0.049029507
7029,0.049029507
7033,0.049029507
7034,0.048658095
7036,0.049029507
7041,0.048658095
7042,0.048658095
7043,0.049029507
7046,0.049029507
7047,0.049029507
7048,0.049029507
7049,0.049029507
7052,0.049029507
7055,0.048658095
7056,0.049029507
7058,0.049029507
7059,0.048658095
7060,0.049029507
7062,0.047176953
7064,0.048658095
7065,0.048658095
7066,0.047176953
7067,0.047176953
7070,0.049029507
7071,0.049029507
7073,0.048658095
7074,0.09297425
7075,0.049029507
7082,0.048658095
7083,0.047176953
7084,0.048658095
7085,0.048658095
7086,0.049029507
7087,0.048658095
7090,0.047176953
7092,0.049029507
7093,0.049029507
7095,0.048658095
7096,0.048658095
7097,0.049029507
7098,0.09297425
7099,0.047176953
7100,0.049029507
7102,0.049029507
7104,0.048658095
7105,0.048658095
7108,0.049029507
7110,0.048658095
7111,0.6998401
7112,0.047176953
7113,0.049029507
7115,0.049029507
7116,0.048658095
7117,0.049029507
7118,0.15590389
7122,0.049029507
7123,0.047176953
7124,0.048658095
7130,0.048658095
7131,0.048658095
7132,0.049029507
7134,0.048658095
7135,0.049029507
7136,0.048658095
7137,0.048658095
7138,0.049029507
7139,0.047176953
7144,0.049029507
7145,0.049029507
7146,0.048658095
7147,0.6998401
7148,0.049029507
7149,0.047176953
7151,0.049029507
7153,0.047176953
7154,0.049029507
7155,0.049029507
7160,0.049029507
7161,0.09297425
7162,0.047176953
7164,0.09297425
7165,0.09297425
7167,0.049029507
7170,0.049029507
7171,0.9238896
7172,0.047176953
7173,0.048658095
7177,0.047176953
7178,0.049029507
7180,0.048658095
7186,0.048658095
7187,0.047176953
7189,0.047176953
7191,0.047176953
7194,0.047176953
7197,0.049029507
7198,0.049029507
7199,0.047176953
7201,0.047176953
7202,0.048658095
7203,0.048658095
7205,0.048658095
7206,0.049029507
7207,0.049029507
7208,0.047176953
7210,0.048658095
7211,0.048658095
7213,0.6998401
7214,0.94462913
7216,0.048658095
7217,0.048658095
7221,0.048658095
7222,0.047176953
7224,0.048658095
7227,0.048658095
7228,0.049029507
7229,0.15590389
7232,0.048658095
7233,0.15590389
7234,0.09297425
7235,0.048658095
7236,0.049029507
7237,0.048658095
7239,0.049029507
7241,0.047176953
7242,0.049029507
7243,0.049029507
7245,0.048658095
7246,0.048658095
7247,0.047176953
7248,0.049029507
7249,0.048658095
7251,0.048658095
7252,0.048658095
7254,0.048658095
7259,0.09297425
7261,0.048658095
7264,0.049029507
7267,0.048658095
7268,0.09297425
7269,0.049029507
7271,0.048658095
7272,0.048658095
7273,0.048658095
7274,0.049029507
7275,0.049029507
7276,0.048658095
7278,0.049029507
7279,0.048658095
7280,0.049029507
7281,0.048658095
7282,0.047176953
7283,0.048658095
7284,0.048658095
7286,0.049029507
7287,0.048658095
7290,0.048658095
7293,0.048658095
7294,0.048658095
7295,0.047176953
7297,0.048658095
7298,0.049029507
7299,0.049029507
7300,0.6998401
7301,0.048658095
7302,0.047176953
7303,0.048658095
7304,0.048658095
7307,0.049029507
7308,0.15590389
7309,0.049029507
7310,0.048658095
7311,0.047176953
7312,0.047176953
7313,0.049029507
7314,0.047176953
7315,0.049029507
7316,0.049029507
7317,0.049029507
7319,0.049029507
7320,0.049029507
7323,0.047176953
7324,0.049029507
7328,0.049029507
7329,0.049029507
7331,0.15590389
7332,0.048658095
7333,0.6998401
7334,0.049029507
7335,0.049029507
7336,0.047176953
7337,0.049029507
7342,0.047176953
7343,0.049029507
7344,0.048658095
7345,0.048658095
7346,0.049029507
7347,0.049029507
7349,0.048658095
7350,0.049029507
7352,0.049029507
7353,0.047176953
7358,0.047176953
7359,0.048658095
7360,0.6998401
7361,0.049029507
7362,0.047176953
7363,0.049029507
7366,0.047176953
7368,0.049029507
7369,0.09297425
7371,0.047176953
7372,0.047176953
7373,0.048658095
7374,0.048658095
7378,0.049029507
7379,0.047176953
7380,0.047176953
7381,0.049029507
7382,0.048658095
7384,0.048658095
7385,0.048658095
7387,0.048658095
7389,0.047176953
7390,0.049029507
7391,0.048658095
7392,0.048658095
7393,0.047176953
7395,0.048658095
7399,0.048658095
7402,0.09297425
7403,0.15590389
7404,0.048658095
7405,0.048658095
7406,0.049029507
7407,0.048658095
7408,0.048658095
7409,0.048658095
7410,0.049029507
7412,0.048658095
7413,0.048658095
7414,0.048658095
7415,0.048658095
7416,0.049029507
7417,0.62391704
7418,0.049029507
7419,0.047176953
7420,0.047176953
7421,0.048658095
7422,0.049029507
7423,0.048658095
7424,0.048658095
7426,0.048658095
7427,0.15590389
7428,0.049029507
7429,0.048658095
7430,0.049029507
7431,0.049029507
7434,0.09297425
7437,0.048658095
7439,0.049029507
7440,0.049029507
7442,0.049029507
7444,0.049029507
7446,0.047176953
7448,0.047176953
7450,0.049029507
7451,0.09297425
7452,0.048658095
7453,0.049029507
7454,0.15590389
7455,0.048658095
7456,0.048658095
7457,0.62391704
7458,0.048658095
7459,0.047176953
7460,0.049029507
7462,0.62391704
7464,0.049029507
7465,0.047176953
7467,0.047176953
7469,0.048658095
7470,0.048658095
7471,0.049029507
7472,0.09297425
7473,0.15590389
7477,0.048658095
7478,0.15590389
7479,0.049029507
7480,0.049029507
7483,0.049029507
7484,0.15590389
7485,0.09297425
7486,0.048658095
7487,0.047176953
7489,0.047176953
7491,0.09297425
7492,0.048658095
7493,0.62391704
7494,0.048658095
7497,0.09297425
7498,0.048658095
7499,0.049029507
7500,0.048658095
7501,0.048658095
7505,0.048658095
7507,0.048658095
7510,0.048658095
7511,0.047176953
7512,0.049029507
7513,0.049029507
7519,0.048658095
7520,0.049029507
7521,0.048658095
7522,0.049029507
7523,0.049029507
7527,0.049029507
7528,0.048658095
7530,0.047176953
7531,0.048658095
7532,0.048658095
7533,0.047176953
7534,0.047176953
7535,0.048658095
7537,0.049029507
7539,0.048658095
7541,0.047176953
7542,0.047176953
7544,0.048658095
7545,0.048658095
7547,0.048658095
7548,0.049029507
7550,0.048658095
7551,0.048658095
7553,0.048658095
7555,0.047176953
7556,0.048658095
