ip_id,prob1
6364,0.092469044
6367,0.084341004
6368,0.092469044
6369,0.084341004
6370,0.084341004
6371,0.092469044
6376,0.084341004
6378,0.0902316
6379,0.092469044
6381,0.0902316
6382,0.084341004
6383,0.0902316
6384,0.0902316
6385,0.084341004
6386,0.0902316
6387,0.084341004
6394,0.0902316
6398,0.0902316
6400,0.0902316
6401,0.092469044
6402,0.092469044
6405,0.092469044
6407,0.084341004
6408,0.0902316
6409,0.084341004
6410,0.0902316
6411,0.092469044
6412,0.084341004
6413,0.084341004
6414,0.084341004
6416,0.0902316
6417,0.084341004
6419,0.084341004
6420,0.084341004
6423,0.084341004
6425,0.0902316
6429,0.0902316
6431,0.084341004
6432,0.092469044
6433,0.084341004
6435,0.092469044
6436,0.092469044
6437,0.0902316
6438,0.092469044
6440,0.092469044
6441,0.084341004
6442,0.084341004
6446,0.092469044
6447,0.092469044
6449,0.084341004
6450,0.084341004
6451,0.0902316
6452,0.0902316
6455,0.0902316
6456,0.092469044
6459,0.084341004
6460,0.0902316
6461,0.0902316
6462,0.092469044
6463,0.0902316
6464,0.0902316
6465,0.092469044
6466,0.0902316
6467,0.0902316
6468,0.0902316
6470,0.092469044
6471,0.084341004
6472,0.0902316
6473,0.0902316
6474,0.0902316
6475,0.084341004
6476,0.084341004
6478,0.084341004
6479,0.092469044
6480,0.0902316
6481,0.084341004
6482,0.0902316
6483,0.0902316
6484,0.0902316
6487,0.0902316
6488,0.0902316
6489,0.084341004
6490,0.092469044
6491,0.084341004
6492,0.084341004
6494,0.092469044
6495,0.0902316
6496,0.0902316
6497,0.084341004
6500,0.084341004
6501,0.092469044
6502,0.092469044
6506,0.084341004
6507,0.0902316
6508,0.0902316
6509,0.092469044
6512,0.0902316
6513,0.0902316
6514,0.0902316
6515,0.0902316
6516,0.084341004
6517,0.0902316
6518,0.084341004
6519,0.084341004
6520,0.0902316
6521,0.092469044
6522,0.084341004
6523,0.084341004
6524,0.084341004
6525,0.0902316
6526,0.084341004
6530,0.092469044
6531,0.084341004
6533,0.084341004
6535,0.084341004
6536,0.0902316
6538,0.092469044
6539,0.092469044
6540,0.092469044
6542,0.084341004
6543,0.084341004
6544,0.0902316
6545,0.092469044
6547,0.092469044
6549,0.0902316
6550,0.092469044
6551,0.084341004
6552,0.084341004
6553,0.084341004
6555,0.0902316
6556,0.0902316
6558,0.0902316
6559,0.092469044
6560,0.092469044
6561,0.092469044
6562,0.0902316
6563,0.084341004
6566,0.092469044
6569,0.0902316
6570,0.0902316
6571,0.0902316
6572,0.0902316
6573,0.092469044
6575,0.084341004
6576,0.084341004
6577,0.084341004
6579,0.084341004
6580,0.092469044
6584,0.092469044
6586,0.0902316
6588,0.084341004
6590,0.084341004
6591,0.0902316
6593,0.0902316
6594,0.092469044
6595,0.092469044
6597,0.0902316
6598,0.092469044
6600,0.0902316
6607,0.0902316
6610,0.092469044
6613,0.084341004
6614,0.084341004
6615,0.0902316
6616,0.0902316
6617,0.0902316
6618,0.084341004
6620,0.0902316
6621,0.084341004
6623,0.084341004
6624,0.0902316
6625,0.084341004
6626,0.084341004
6627,0.092469044
6628,0.084341004
6630,0.092469044
6632,0.084341004
6633,0.084341004
6634,0.092469044
6635,0.092469044
6636,0.092469044
6638,0.084341004
6640,0.092469044
6642,0.0902316
6643,0.0902316
6644,0.0902316
6647,0.092469044
6648,0.0902316
6649,0.084341004
6652,0.084341004
6654,0.0902316
6655,0.092469044
6656,0.084341004
6657,0.084341004
6660,0.092469044
6661,0.0902316
6662,0.084341004
6665,0.0902316
6667,0.084341004
6670,0.092469044
6671,0.0902316
6673,0.0902316
6674,0.084341004
6675,0.092469044
6676,0.0902316
6677,0.0902316
6679,0.092469044
6680,0.084341004
6682,0.092469044
6684,0.084341004
6685,0.0902316
6688,0.084341004
6689,0.092469044
6691,0.092469044
6692,0.084341004
6693,0.084341004
6694,0.084341004
6695,0.092469044
6697,0.092469044
6698,0.084341004
6699,0.084341004
6700,0.084341004
6701,0.0902316
6702,0.0902316
6703,0.092469044
6704,0.084341004
6705,0.084341004
6707,0.084341004
6708,0.084341004
6709,0.0902316
6714,0.0902316
6715,0.092469044
6716,0.092469044
6717,0.092469044
6718,0.084341004
6721,0.084341004
6723,0.084341004
6725,0.092469044
6726,0.084341004
6731,0.084341004
6732,0.0902316
6738,0.084341004
6739,0.084341004
6742,0.0902316
6743,0.092469044
6746,0.084341004
6747,0.0902316
6748,0.084341004
6749,0.084341004
6751,0.084341004
6753,0.0902316
6754,0.092469044
6757,0.084341004
6758,0.0902316
6759,0.0902316
6760,0.0902316
6761,0.084341004
6762,0.0902316
6764,0.084341004
6765,0.092469044
6767,0.0902316
6768,0.084341004
6770,0.0902316
6771,0.0902316
6774,0.0902316
6775,0.0902316
6777,0.084341004
6778,0.092469044
6779,0.0902316
6780,0.084341004
6781,0.0902316
6782,0.0902316
6784,0.084341004
6785,0.0902316
6786,0.0902316
6787,0.084341004
6788,0.0902316
6791,0.0902316
6792,0.084341004
6793,0.084341004
6794,0.084341004
6795,0.092469044
6796,0.084341004
6797,0.092469044
6800,0.084341004
6801,0.092469044
6802,0.084341004
6803,0.0902316
6804,0.0902316
6805,0.084341004
6806,0.092469044
6807,0.092469044
6808,0.092469044
6809,0.084341004
6814,0.084341004
6815,0.0902316
6816,0.0902316
6817,0.084341004
6818,0.0902316
6819,0.0902316
6820,0.0902316
6821,0.084341004
6822,0.092469044
6826,0.084341004
6829,0.084341004
6830,0.0902316
6831,0.084341004
6834,0.084341004
6835,0.0902316
6836,0.0902316
6838,0.0902316
6840,0.0902316
6841,0.084341004
6842,0.092469044
6846,0.084341004
6848,0.084341004
6849,0.0902316
6850,0.084341004
6851,0.084341004
6853,0.0902316
6854,0.084341004
6855,0.084341004
6856,0.0902316
6857,0.084341004
6858,0.0902316
6859,0.084341004
6861,0.084341004
6862,0.084341004
6864,0.092469044
6866,0.092469044
6868,0.092469044
6869,0.092469044
6870,0.084341004
6871,0.084341004
6872,0.092469044
6876,0.084341004
6877,0.084341004
6878,0.084341004
6879,0.0902316
6880,0.092469044
6883,0.0902316
6884,0.092469044
6885,0.084341004
6886,0.0902316
6887,0.084341004
6888,0.092469044
6890,0.084341004
6891,0.092469044
6893,0.092469044
6897,0.092469044
6899,0.084341004
6900,0.092469044
6905,0.084341004
6906,0.0902316
6907,0.0902316
6908,0.0902316
6909,0.092469044
6910,0.0902316
6912,0.0902316
6913,0.084341004
6915,0.0902316
6916,0.0902316
6917,0.0902316
6918,0.084341004
6919,0.084341004
6922,0.092469044
6923,0.092469044
6924,0.084341004
6925,0.092469044
6926,0.084341004
6927,0.0902316
6929,0.092469044
6930,0.084341004
6931,0.092469044
6932,0.092469044
6933,0.092469044
6934,0.0902316
6935,0.0902316
6936,0.084341004
6938,0.092469044
6939,0.0902316
6940,0.092469044
6942,0.0902316
6944,0.0902316
6946,0.084341004
6948,0.092469044
6949,0.092469044
6950,0.092469044
6951,0.084341004
6954,0.084341004
6955,0.084341004
6957,0.084341004
6958,0.092469044
6959,0.084341004
6960,0.092469044
6962,0.092469044
6963,0.0902316
6964,0.084341004
6967,0.0902316
6970,0.084341004
6971,0.084341004
6973,0.0902316
6976,0.0902316
6977,0.084341004
6978,0.084341004
6979,0.0902316
6980,0.0902316
6981,0.084341004
6985,0.084341004
6986,0.084341004
6987,0.084341004
6988,0.0902316
6991,0.084341004
6993,0.0902316
6995,0.0902316
6997,0.0902316
6998,0.084341004
6999,0.084341004
7000,0.0902316
7003,0.084341004
7006,0.092469044
7007,0.092469044
7008,0.0902316
7009,0.0902316
7010,0.084341004
7012,0.0902316
7013,0.092469044
7014,0.0902316
7015,0.084341004
7016,0.0902316
7017,0.092469044
7018,0.092469044
7019,0.084341004
7021,0.0902316
7022,0.084341004
7024,0.084341004
7025,0.092469044
7026,0.084341004
7027,0.0902316
7028,0.0902316
7029,0.0902316
7033,0.0902316
7034,0.084341004
7036,0.0902316
7041,0.084341004
7042,0.084341004
7043,0.0902316
7046,0.0902316
7047,0.0902316
7048,0.0902316
7049,0.0902316
7052,0.0902316
7055,0.084341004
7056,0.0902316
7058,0.0902316
7059,0.084341004
7060,0.0902316
7062,0.092469044
7064,0.084341004
7065,0.084341004
7066,0.092469044
7067,0.092469044
7070,0.0902316
7071,0.0902316
7073,0.084341004
7074,0.092469044
7075,0.0902316
7082,0.084341004
7083,0.092469044
7084,0.084341004
7085,0.084341004
7086,0.0902316
7087,0.084341004
7090,0.092469044
7092,0.0902316
7093,0.0902316
7095,0.084341004
7096,0.084341004
7097,0.0902316
7098,0.092469044
7099,0.092469044
7100,0.0902316
7102,0.0902316
7104,0.084341004
7105,0.084341004
7108,0.0902316
7110,0.084341004
7111,0.092469044
7112,0.092469044
7113,0.0902316
7115,0.0902316
7116,0.084341004
7117,0.0902316
7118,0.092469044
7122,0.0902316
7123,0.092469044
7124,0.084341004
7130,0.084341004
7131,0.084341004
7132,0.0902316
7134,0.084341004
7135,0.0902316
7136,0.084341004
7137,0.084341004
7138,0.0902316
7139,0.092469044
7144,0.0902316
7145,0.0902316
7146,0.084341004
7147,0.092469044
7148,0.0902316
7149,0.092469044
7151,0.0902316
7153,0.092469044
7154,0.0902316
7155,0.0902316
7160,0.0902316
7161,0.092469044
7162,0.092469044
7164,0.092469044
7165,0.092469044
7167,0.0902316
7170,0.0902316
7171,0.092469044
7172,0.092469044
7173,0.084341004
7177,0.092469044
7178,0.0902316
7180,0.084341004
7186,0.084341004
7187,0.092469044
7189,0.092469044
7191,0.092469044
7194,0.092469044
7197,0.0902316
7198,0.0902316
7199,0.092469044
7201,0.092469044
7202,0.084341004
7203,0.084341004
7205,0.084341004
7206,0.0902316
7207,0.0902316
7208,0.092469044
7210,0.084341004
7211,0.084341004
7213,0.092469044
7214,0.092469044
7216,0.084341004
7217,0.084341004
7221,0.084341004
7222,0.092469044
7224,0.084341004
7227,0.084341004
7228,0.0902316
7229,0.092469044
7232,0.084341004
7233,0.092469044
7234,0.092469044
7235,0.084341004
7236,0.0902316
7237,0.084341004
7239,0.0902316
7241,0.092469044
7242,0.0902316
7243,0.0902316
7245,0.084341004
7246,0.084341004
7247,0.092469044
7248,0.0902316
7249,0.084341004
7251,0.084341004
7252,0.084341004
7254,0.084341004
7259,0.092469044
7261,0.084341004
7264,0.0902316
7267,0.084341004
7268,0.092469044
7269,0.0902316
7271,0.084341004
7272,0.084341004
7273,0.084341004
7274,0.0902316
7275,0.0902316
7276,0.084341004
7278,0.0902316
7279,0.084341004
7280,0.0902316
7281,0.084341004
7282,0.092469044
7283,0.084341004
7284,0.084341004
7286,0.0902316
7287,0.084341004
7290,0.084341004
7293,0.084341004
7294,0.084341004
7295,0.092469044
7297,0.084341004
7298,0.0902316
7299,0.0902316
7300,0.092469044
7301,0.084341004
7302,0.092469044
7303,0.084341004
7304,0.084341004
7307,0.0902316
7308,0.092469044
7309,0.0902316
7310,0.084341004
7311,0.092469044
7312,0.092469044
7313,0.0902316
7314,0.092469044
7315,0.0902316
7316,0.0902316
7317,0.0902316
7319,0.0902316
7320,0.0902316
7323,0.092469044
7324,0.0902316
7328,0.0902316
7329,0.0902316
7331,0.092469044
7332,0.084341004
7333,0.092469044
7334,0.0902316
7335,0.0902316
7336,0.092469044
7337,0.0902316
7342,0.092469044
7343,0.0902316
7344,0.084341004
7345,0.084341004
7346,0.0902316
7347,0.0902316
7349,0.084341004
7350,0.0902316
7352,0.0902316
7353,0.092469044
7358,0.092469044
7359,0.084341004
7360,0.092469044
7361,0.0902316
7362,0.092469044
7363,0.0902316
7366,0.092469044
7368,0.0902316
7369,0.092469044
7371,0.092469044
7372,0.092469044
7373,0.084341004
7374,0.084341004
7378,0.0902316
7379,0.092469044
7380,0.092469044
7381,0.0902316
7382,0.084341004
7384,0.084341004
7385,0.084341004
7387,0.084341004
7389,0.092469044
7390,0.0902316
7391,0.084341004
7392,0.084341004
7393,0.092469044
7395,0.084341004
7399,0.084341004
7402,0.092469044
7403,0.092469044
7404,0.084341004
7405,0.084341004
7406,0.0902316
7407,0.084341004
7408,0.084341004
7409,0.084341004
7410,0.0902316
7412,0.084341004
7413,0.084341004
7414,0.084341004
7415,0.084341004
7416,0.0902316
7417,0.092469044
7418,0.0902316
7419,0.092469044
7420,0.092469044
7421,0.084341004
7422,0.0902316
7423,0.084341004
7424,0.084341004
7426,0.084341004
7427,0.092469044
7428,0.0902316
7429,0.084341004
7430,0.0902316
7431,0.0902316
7434,0.092469044
7437,0.084341004
7439,0.0902316
7440,0.0902316
7442,0.0902316
7444,0.0902316
7446,0.092469044
7448,0.092469044
7450,0.0902316
7451,0.092469044
7452,0.084341004
